1161315,98600P201
904112,61744H105
16040,127055101
96966,11960341
1166003,983793100
1522065,761131101
1321646,50077C106
1567683,62942X108
86264,14115T109
1329394,82706C108
59527,533900106
1315718,922101100
1031235,81631y102
85974,783764031
1040470,00760J108
1549922,866142102
1573166,48019R108
916076,573284106
940332,032515108
1373561,65251F105
1304421,209034107
751652,748356102
1254595,33610F109
1266585,670682103
357294,10562883
8504,292758208
1308027,92927N106
1418819,46269C102
1403849,71372U104
732417,431643105
1023514,413216300
1178819,04341Y105
764401,45774W108
1571776,164651101
1378872,73936T458
1317577,721283109
1120370,11161T108
880117,567834
926423,606501104
865941,150838100
75288,691497309
78128,11827944
785787,001031103
1117297,74874Q100
1580185,46618D108
70487,637372202
1137360,57060U886
1387467,G6331P104
862599,00306K106
1137392,09248H105
23111,205477102
1056358,563771203
701288,049904105
729580,077347201
97210,18211920
886346,674425
1175505,33830X104
1056696,562750109
912752,829226109
312257,45772H202
1292653,45825N107
912023,50063B104
1049521,589378108
751652,14523979
39263,229899109
779152,426281101
1160990,72200U506
844161,16444H102
1058239,95766J102
1173658,560909103
1206133,81220W103
1527349,161151105
1608742,67075F105
1616101,87159G100
1582313,98420N105
833021,59318T109
352825,350060109
29332,255519100
1564180,Y48125101
845289,41754V103
1195738,670651108
1467434,71674W402
1364962,45321L100
1285785,20213412
1381640,G5974W103
1159281,33832D106
1462418,L0175J104
1523836,53225G102
1511337,11585610
353230,681904108
912750,651290108
789132,84760C107
230498,12188867
20629,585313
1348324,50185U105
1450011,72201R304
1116578,157113811
90168,678539
849869,827048109
1426945,27875t101
1403475,422338
914156,902673102
93859,157666
792130,237917208
862861,03814F205
1137774,38247251
1082526,80908T101
1018840,002896207
7332,845467109
892553,16115Q308
1022469,247850100
887733,153527106
1528396,40171V100
1020477,77866T107
886137,317923100
1070336,00448Q201
1020710,233377407
1182129,05334D107
1135185,049164205
1534992,31660B101
1043337,86183P102
1141807,31986N102
351817,870738101
1123979,81724Q107
5768,743453
1479238,67074R100
1618756,76131D103
884940,858375108
1487198,04530L104
65312,262432107
1611983,530307107
1543098,19189U106
832327,09247F100
1285785,61945C103
878526,639050103
1487986,420031106
1371781,98145W208
754813,42227G202
801961,552738106
927628,34667040
1039171,656567401
819689,042698308
1201792,02913V103
1410471,44984A105
1471261,19075F106
1017673,260174107
9389,058498106
773141,552676108
93676,855668109
785956,466032109
933036,76009N100
885538,390607109
318300,838087
1512920,852066109
2809,008474108
1383183,20009T303
1562594,53633A101
1450445,670695105
927807,460927106
75659,588056101
1185348,69354N106
1309082,549333201
1111928,44980X109
100591,04010E109
1500096,48661E108
717954,904708104
1109345,M7516K103
834285,760416107
1022079,14467029
865415,006854103
811156,24776514
1599891,86777J108
819050,925602104
1346830,140755109
1490983,13466Y105
1471266,417429107
1202806,31423M105
727273,127537207
1546383,Y0192H103
922864,11197165
1090633,J24210106
1352010,29414B104
881890,002567105
8063,046433108
1030894,11562008
752294,285848107
1028918,69478X105
13573,102565108
903571,38119T104
700564,11472271
1113809,120076104
1190723,88031M109
799694,68230m209
785787,284436
882152,09254M105
1298946,252784301
919708,25160F109
1282543,008272106
1050377,69318J100
1065696,21229778
1173293,66987G102
1418091,90184L102
895523,95766L107
1340786,35952W103
1598968,03673L103
863436,08160H101
46080,418056107
866121,018804104
828916,948741103
1332551,10440487
1549346,825690100
1469392,67074M101
1338613,75885Y107
1095052,72765Q205
1294250,752182105
1163370,459179
1096343,570535104
912242,13211177
1140411,72200N106
931584,913837100
1289236,18070183
1601548,92242T101
746210,379887201
1162194,34385P108
83402,761195205
1200375,192005106
1477246,785135104
1576018,G8827U100
1102934,12709P103
31107,276317104
877463,46131J103
1036960,303726103
1350381,45773Y105
1439288,76169B102
1265888,64126X201
1308648,32076V103
1564709,897871109
792641,09057G602
1040426,87162H103
727346,37953J107
766704,42217K106
1299901,89255N203
883241,14566597
52827,10037271
49600,277276101
703361,11555538
903127,737464107
1334388,707887105
892482,700671
1388319,09062F20
1396279,42833L108
1476045,16208T102
1441236,18538R103
3116,009728106
772897,448407106
1000683,093698108
1544229,29285W104
754737,12181935
1018724,023135106
724004,59064R109
1584952,268785102
1165002,961765104
1320854,357023100
55242,489170100
315374,521148
939767,14495656
1477200,773111109
915191,303901102
1163302,912909108
1302707,44044K309
820736,685564106
1095315,717098107
1409493,61575112
1001426,713831105
350563,18607746
72170,45671Q204
1324424,30212P303
831259,93342807
25232,222795106
1083839,67066V101
1175609,84856M209
1578086,651717100
1336917,904311107
924383,50213V109
1296435,640079109
103145,922417100
883237,611262
890846,917277204
830524,16150R104
1087423,756577102
1031296,27225794
1291361,M87245102
1267890,40167K100
1162027,01864U106
1576044,74735R115
1513971,857030100
1495240,376549101
1499849,P18023104
732712,216544626
50292,44949K107
1452477,74965J601
1356576,868459108
712034,00081T108
1329799,85223W101
1617977,40449J103
1564708,65249B109
869187,058823105
1174610,74348A590
878560,16805034
920321,15670S105
833251,67062T100
4127,15133880
1321741,376546107
1068717,74973W107
726728,21869419
1160958,45772F107
1325670,733719
1534504,69318G106
1055160,55272X102
899923,62855J104
1313918,12547R105
1395857,895945103
1563699,22357R103
1563665,470654
80172,637215104
1053691,76132G105
1013272,669549107
1442711,23254W104
1142701,911268209
1504222,42969X108
1207179,G9456A100
1432150,37517Y103
860748,913275103
909791,904034105
800166,54783705
29669,18649807
888504,521050104
751085,559424403
1001385,667746101
1530721,G60754101
949428,18449C401
1415336,98933Q108
315449,903213106
1302343,28140H203
1329377,33735G107
67625,609720107
1001288,529771107
885978,759072
740260,26255056
1402829,68628V308
1524741,90346E103
921671,36239Q406
924719,832156103
36966,16631143
732834,212015101
1323468,37946R109
1223786,67059L102
1356949,44244K109
1191255,820873750
1490906,14057J101
1088825,888706108
1062579,G02602103
1083712,58400W103
1162556,260095104
1134115,46050R102
1017491,652903105
1572910,718549207
21510,192479103
1533924,59804T100
884216,09254Y109
1474042,Y0553W103
1144215,00508Y102
1415995,45409B800
1294157,26139J107
751365,927651109
1157842,19247L106
1508655,87265K102
799165,872417308
1551739,407015106
1365038,24802N109
35527,57083388
1594337,21887L107
936340,13775011
1002047,64110D104
1224608,13210710
1172139,06846N104
946394,M39927104
1214816,G0692U109
1131227,440543106
920371,829073105
830622,746909100
1080034,21249J105
1171486,63900P103
1620928,762819100
885978,90337L108
6951,038222105
108772,72850594
1489096,88362T103
1062613,305560302
827773,746853100
1094038,876033309
883945,902925106
1022408,294268107
354655,872391107
1520744,550283105
1363851,16284981
1405227,517815205
353020,00770F104
1097149,016255101
217410,77602761
69633,630402105
714395,829845
1454979,6706EB106
1495536,29272A107
72331,655663102
1181505,72201E105
800240,41244852
1517401,70469L100
1616707,94419L101
949858,68230A106
1395325,27829G106
1563411,N22035104
832101,45167R104
1002135,957541105
1078217,05155C105
1524931,171604101
8855,027284108
1357326,768573107
1571329,14054R106
92230,582757308
1297401,26153C103
1273636,03820J100
1253327,27828G107
1076682,560690208
1013871,629377508
786035,529900102
1372920,647581107
946673,06652V208
890541,P16994132
1099941,553829102
1051003,09255R103
1099590,58733R102
1491675,19919579
1008848,00484M106
930667,464286392
827809,746927102
1090012,29060493
1524472,98419M100
1290900,202608105
1136869,11184659
1224450,19247X100
751364,10934450
350846,868607102
2034,004446100
930667,464286707
1603016,Y3262R100
775368,017175100
929058,309226706
701818,496902404
922863,74756M102
1606363,39260X100
1595353,M47238106
906107,31453549
1463172,98936J101
46250,420261109
1510400,11177613
1110805,67058H102
8858,053807103
1595974,8112V102
1017290,827692104
1585738,30233N105
864415,003244100
910108,23281762
1010858,30255X106
1133311,948260
20286,11738008
357301,898349105
33213,12603525
1519751,34964C106
7536,042735100
766704,32606490
1012100,81211K100
1607310,N51488117
1576263,60468T105
1101396,247368103
723254,172908105
1092699,78463M107
1286597,26567276
1499686,05381L101
912093,14696721
320340,45816D100
889348,125919308
1216583,67073B106
31347,27874N105
1358483,300415106
1450893,50187X107
712515,285512109
203077,19367576
1574540,71943U104
1108046,022201206
1332349,112463104
1517302,04316A108
1196875,27828T109
1095651,45031U101
799167,573075108
1579471,85571W109
858877,260459322
1426800,045396108
1227862,95766A101
41719,377316104
1073429,90333L201
759828,410142103
95521,25085011
1360565,96327X101
1304409,04686K108
912728,349853101
1102993,538146101
1316625,827061108
101984,913483103
1113148,45665G303
1499807,48273J107
833079,59001A102
1021604,M8791A
823768,27013916
1594686,16185628
1391636,23247W104
1178841,64124K102
1377757,04341Y105
1372299,43358V109
708819,580037109
1423221,747619104
1082038,266605104
1505512,75915k101
1504461,62913M107
1289419,617700109
20629,125906107
1066104,21988R102
74260,19447057
1508931,30051B100
1041548,04957F101
1460235,614196
1488075,46118H104
931948,10742772
1044435,872391107
1159036,40637H109
1392380,374396109
716314,629822
1054905,45768S105
1159297,13162851
1137440,09248J101
1178819,248356107
1024478,10677867
817473,22547854
1094810,549635
1454389,86181Q300
835324,948538
1510337,33737J190
1523854,952678100
1285890,92912T100
1001082,25470M109
24090,174740100
783325,20911873
1452580,28239Q205
50493,457030104
1358403,079481107
1377053,047438304
1100663,22823725
82811,758750103
799195,530158104
1388141,617477104
1069258,50077B207
1293153,25030W100
1091596,23283B204
749038,550143
852772,24869P104
769397,11711892
1177648,29251M106
890491,067774109
1335239,29413V309
721683,891906109
1339048,959319104
1410172,78112T107
1034760,967590100
1368458,79546E104
1555365,10964618
1490165,29482P100
896156,297602104
63908,67173115
721683,11263174
706129,440407104
1433660,477839104
71691,10866871
1582244,219381100
1466085,45378A106
39368,359694106
1393052,922475108
836157,535555106
1533040,74979C303
1617898,482539103
80420,828385
1347452,96040V101
1567345,42365Q103
1037540,13855849
1023734,055639108
1158289,67071B108
99106,893247304
1042074,23257D103
1077183,64049M209
1022671,17177257
887730,488360207
1377789,05366Y102
39047,358748101
805267,87911J103
225263,651824104
49071,444859102
868857,11201762
815097,15651916
1019361,775043102
741516,519677
1060523,14964U108
102037,913456109
1561894,41068x100
1169652,159179100
1450011,72201R833
1132651,031001100
1338561,6706EW100
874499,402635304
1337013,45685K102
1037676,18907540
826154,687380105
1173557,50208C108
1487952,92835K103
855658,518415104
1393883,253017107
1428336,42226A107
1522727,90290N109
1333170,67072V103
1572236,58436r201
1133421,18158299
1571498,29428V104
1110803,452327109
1517396,M85548101
1488419,829355205
891014,603158106
1383701,20600T108
1046327,75605L708
1319229,89376V100
1024795,866942105
23194,205768203
1533455,009617101
1003078,553530106
68505,18051444
859163,002444107
795266,48666K109
1297996,10933302
907573,246101109
1378453,894174101
731657,848565107
1568832,74937W102
1444662,36191C205
932699,395379308
1164727,33118556
46250,947771
1577916,74051N102
1597095,89977P106
764579,124769209
1143068,11380415
918608,124169393
854775,253798102
1357277,516683109
915389,10131799
907654,00211Y100
837465,131193104
1596967,60786M105
16918,21036P108
703351,109641100
915912,12208786
1096325,10369005
843212,025636200
1550695,71377E105
1325670,843395104
931148,384313102
278041,460321201
1505155,91544A109
1569134,874697105
910073,38107393
1490660,57063L107
1453593,05644R200
841071,257287102
1012019,781846209
1517936,33738D101
1336050,09255K108
74208,902653104
202947,140430109
98222,886423102
889609,210502100
1303390,85207D103
1549872,20585P105
1070412,19047146
1038190,09253P109
885732,67063R103
894315,23317H102
95953,871565107
1180262,G4412G101
1074685,27826W104
836429,87160G107
72741,25976435
1337885,246911101
1067983,87417036
1472343,775431109
1116132,23832647
1308927,27828X100
1513818,92529L102
1608269,82936K102
1142417,65336K103
716314,384556106
1373060,602675100
1294924,46123D205
1045609,44693378
814549,278715206
1393612,38922610
873044,750459109
59478,532457108
916793,M84116108
1104358,883150
722392,726900103
1090727,46216381
1327811,98138H101
1075415,18198833
88948,750683
886744,11201887
1499832,892231101
1031516,59047R101
1490054,03783a104
1001115,37364X109
1129633,343736
720500,032332504
1355444,29082A107
1137887,67070X101
1122904,64111Q104
4904,36630319
1176197,09249R102
18748,155123102
1067837,293639100
887226,71361F100
1547459,63888U108
22444,11912582
913353,33761N109
1525287,849343108
313716,412324303
912183,229678107
1375576,53680P100
1514743,44951J105
1601347,72143J105
914208,G491BT108
1339605,404030108
1004315,233517774
1448431,68401U105
882151,09254W103
1177162,27827Y109
858655,420877201
1264089,61213251
201461,178566105
77877,69327R101
1287498,27828V104
15615,576323109
830160,25155R100
813672,127387108
867840,740294301
1528811,92829B101
1145460,01449J105
109177,41146A106
921082,10711128
1030749,402629208
825411,81783K108
1050446,801376
1050007,650624
1064642,78464A680
773910,43286886
1333849,47009M400
1368993,93041P308
1399249,74731Q103
1125920,82568P304
812128,800013104
1104485,665531109
1098972,00847G705
930667,464286566
1318482,20141231
1524358,57164Y107
1037760,15670R107
20740,179895107
1006837,404139107
1564708,24723545
1466301,189464100
1313510,36465a307
1576940,156504300
1376321,16949H102
1535929,45685E106
1057861,26200S101
1209466,739371102
1594109,400110102
1385145,M2196U109
1472215,670735109
1590955,70432V102
1053706,12618T105
1611110,58503T106
1329377,33736Q104
60519,546347105
811156,125896100
1274057,14543640
1447028,87911B209
1538375,G57279104
1340282,777779307
866095,00306J109
1083220,98400M101
1049606,20563P101
875357,05561Q201
100885,49848425
1525221,26885G109
96885,879165207
1528129,516806106
110621,10051488
915862,698657103
1092914,049392103
929887,037604105
1562834,112792106
875809,143474235
1611988,31679P109
929351,535919203
1307579,53632A102
1070523,204046106
1528356,372284307
1383571,37954N206
1415305,320697105
923796,36159R103
1438533,761299106
1042173,808760102
48039,20048364
1094814,146534102
77159,707882106
1123452,40051E202
891532,714157203
320174,055662100
1082754,87817A107
58492,12264525
1353613,23130A102
1468516,00184X105
720858,461804106
1170534,60671Q104
1067428,S04255196
1507385,59780593
1368519,656844107
1363829,123114
1042893,262037104
81362,747316107
919956,255104101
1393818,09253U108
1367064,30225N105
795266,10043615
1159039,09248K108
1009759,21616801
354190,12698653
1583744,03879N101
883265,46131T101
700733,10698653
1053988,09254X101
866609,12011354
1270131,50208A102
912603,806882106
1094366,M81873107
1021561,67018T105
1396446,13813308
1565381,26203D101
1040719,93317W102
835324,785060104
1520048,29269K100
926282,00738A106
1552275,86765K109
1065865,13740611
1314966,09250W107
1481028,44915H104
1411179,75657W107
1171012,904572203
1100412,11409558
8858,11620307
1331520,436893200
1469372,55826P100
106040,16516089
798949,909218109
1376972,43713W107
1514991,00164V103
1562463,320557101
1168220,90403T100
799850,03062T105
827052,22454061
70866,10895676
886043,95766M600
805305,11604684
921112,15287858
1352302,37250U201
1090872,22918085
86312,27006945
1089094,09248T109
1050140,249906108
1207074,92827P102
1009672,140781105
18498,371532102
927355,872386107
1137888,67070Y109
80035,740444104
899751,88830M102
1389030,226378107
771266,500600101
1211583,31447P100
1498403,09071M106
1167419,92262A107
1159040,09248C205
1517022,00972D105
1378239,400501102
1559865,30040P103
825202,78080N108
1360530,92849E101
1485527,19566B101
1080014,88338T104
1010612,871237103
1215913,41021P103
1365160,257055103
1349454,897888103
1083383,26927H107
1471256,229894100
1269238,22943F100
910322,046265104
1320414,81619Q105
1085706,932096
1567529,M6240T109
861884,759509102
80172,453181
830122,693366205
911109,60740F105
891293,12648L106
1429560,89532E109
1127371,155685100
1495231,46603N202
1059562,502079106
1100663,10907623
1297937,701455107
853816,515098101
1334036,227046109
1094392,781270103
1522469,50541A108
917470,68162K106
711377,640491106
1557421,451731103
1325879,053588109
1121702,591018809
355948,763165107
1074952,67066Y105
1095052,139046525
924717,868873100
768835,089302103
43920,397624107
1397173,67073G105
803647,925297103
51434,29045126
1297587,15168102
1222719,12811P108
1295810,17327689
1421461,46121Y102
1021635,17560384
1038186,09255C106
109563,03820C105
1561680,87265H109
1045126,09254P108
1051470,22822V101
884614,12338020
1598655,Y2687W108
1015820,17621191
5094,46132L107
1452477,76970B101
1399520,88338K103
1517492,26853A100
1116284,302043104
765880,42680428
1378564,98954L103
17313,140501107
1308547,25659T107
1064642,78464A359
1233681,09249W101
704532,630077105
1605997,66561Y107
1459862,727517
102729,920253101
103730,928298108
1230276,698354107
315374,447324104
1273931,60935Y208
1267902,902952100
754673,780961
1084991,799353
1131324,37244c101
1025835,293712105
108312,980745103
840883,056032105
912147,780915104
1500435,38268T103
52795,035290105
796534,419707
1041859,168905107
1316625,82706L108
926423,822079
319201,482480100
1527622,777149105
1260041,41013V100
1383496,33737M201
1590714,72766Q105
1289868,557437100
893739,413833104
51644,26102154
896985,25065D100
773840,39462731
1086139,582828208
1169445,942551
729580,986241
797465,854305208
1517496,33829R100
1124140,30063P105
810958,821071
1394159,11302644
918646,26969P108
356037,126389105
1393311,13128373
1454021,95768A109
1479750,139794101
60519,16222142
1275014,90385V107
1345105,P31076105
874499,10833268
1131063,67070A101
879407,042797209
883237,92828Q109
816159,009128307
1019695,04269E107
944480,36191X100
888410,09254N103
1287213,25960R105
47111,427866108
825542,810186106
19584,16359R103
1360214,45323A201
750686,133034108
1507957,451622104
1169028,09249K107
1381054,44887W303
85974,783764103
1061574,39945C109
908732,208690548
38725,353514102
794367,21110627
1306965,231487090
866273,576853105
1504795,Y09675102
1535031,89969Q104
869405,67062N103
708781,14808P109
1350487,451565
12239,84842R304
101778,69224027
936402,50049055
1094847,68232J105
1487918,67103B100
1230869,G3156P103
1292556,73179V103
1451433,67060H108
767920,69344F106
1013131,19031146
30305,858494
1436549,591517107
1100663,464288323
313478,40420K103
1316656,261608103
1518419,10148496
1015647,020283107
899715,875465106
889900,10621267
714310,22095385
1364250,25960P109
352541,11552624
55067,487836108
1454741,27829L105
947484,G0450A105
1020646,26884K309
1420302,54142L109
1553326,95727P106
853496,000000000
1473597,78478V100
1181187,092479104
1368148,04744L106
1443669,743713109
1046050,887098101
1287865,17176983
85961,783549108
1023731,10001244
1108109,11270349
1564822,72348P104
878518,876511106
863900,592834105
1526697,037638103
832489,373678200
1133311,89421Q205
51548,460335201
794685,362397101
1576427,226718104
1227857,018825109
1359111,699357
790816,11175262
1302573,68234X102
1288992,278279104
23795,364208
1137360,57060U597
1573698,278284104
350894,10488306
1158172,20564W105
1424454,779376102
1261249,00847L100
1144980,043436104
846676,00301W105
1211759,20786J106
888137,48126T104
924822,600551204
1137887,67070X705
1381531,10045389
62996,21197965
1579762,38147W103
1405073,03834A103
1379400,021060207
1431567,671807105
1176984,27827X101
916540,14369094
1578685,59564N103
1599617,67011P100
18396,125071100
1203464,450913108
1472619,54179W101
1077771,904214103
1487952,918809
1580670,50187T106
888491,10728762
924901,10252800
1064642,78464A391
1460198,49726K105
923118,437306103
1070750,44107P104
1487101,493723100
1053532,12748875
1162027,01864V401
20286,172062101
23082,10650176
814547,303250104
1076195,53217R207
1362898,053470100
1436304,501570105
1176309,68403P203
764622,10396427
1312073,92342Y109
1430592,317485100
926326,68213N109
1412914,09255Q105
1077688,439038100
1403385,87151Q106
16160,128030202
1450524,657488102
833795,43739D307
98338,262432107
1439199,22945C105
1399250,893716209
1254419,584045108
918965,806037107
1380509,40418F108
860546,22002T108
934547,062896105
1414475,958254104
1034670,U0508X119
1036188,74727D306
944480,36227K106
1419521,41902R103
1549802,47215P106
1076522,44931J100
1511261,29260D105
800459,413086109
1412665,598511103
1069878,89531P105
719413,422704106
822663,458334109
1001385,610249
1610114,090572207
750556,51286867
103595,927107409
1581091,75524W108
1499274,45249J104
897075,76028H209
1025362,38115J100
1335112,81747V109
1157377,00726W107
1089872,36268Q103
1383496,33737M102
1486526,359362100
885125,46133G107
1361658,98310W108
794170,14993902
930667,464286368
1379246,09689U201
1454981,670706100
922358,315293100
89089,12407862
1282957,36242L204
1364128,01535P106
1314772,865646103
1472341,95790C107
60086,540424108
1018979,03071H100
942149,604673103
1167470,09249P106
895531,46132H106
1333513,242309102
66496,601158108
1083643,312059108
1370416,960908309
1108967,126576206
918541,629337106
1437106,897133
1221715,460951106
315126,290160100
886035,369300108
831547,84763A108
887590,25158V108
1286613,533535100
1450011,72201R817
945699,46600W106
1160110,92334N103
1573312,67075B104
885012,P37149104
919239,75271371
909108,25264R207
1331745,874083108
764065,14504398
846596,25159F102
881524,928551100
946454,058516105
1283630,12148851
936395,171779309
919991,35593142
1485487,16112R101
1060009,494580103
1447380,60743E105
1102750,23302R107
1132597,185932477
1045309,38388F108
1576169,08180D106
107687,974637100
1516212,78467V608
772406,172755100
724910,629445206
912892,212396019
1504379,M20598104
1533932,92210H105
1605725,Y9384M101
3570,16411R208
855887,26202F107
844059,30292L107
313927,10054361
1115836,G67743107
891037,09255A100
1316360,451734107
879101,36928631
1419242,04878Q863
928421,577223100
1610128,G52237107
805264,05463D100
707549,512807108
1548981,02927E303
1302028,563420108
319815,577767106
763532,50216C108
927003,007973100
1385292,61022P100
1122130,88337U102
1590976,56117J100
929869,114362252
706688,002535300
67716,14112776
59558,18329811
899715,10262683
1409493,16934Q109
895655,471109108
95572,83416V105
1459417,90214J101
66388,600548200
1522420,05573H108
1070750,79748706
1524223,56382Q102
1171264,167266351
888919,404132102
1108205,231269101
70415,36225V104
1080709,15295845
1000623,808541106
890264,300614500
1353487,55939L202
1408075,388689101
1005229,199333105
1016281,143905107
1572684,90265Y106
1168164,880598
745308,18205737
1553846,757468103
917523,76155G107
1157377,00762W107
914025,727493108
1423689,26090665
783280,32836889
1173911,29250X103
885307,47733C207
1517936,33738D309
1166036,570759100
1074769,67066X107
1071371,30046676
704051,524901105
1313275,10921T101
707388,872391107
1178840,64123C101
1048268,45811E301
1423053,12026548
1565146,40222T104
1546429,09257R101
1046102,767744105
886136,786598300
1434620,46113M108
1006281,74365A101
828916,11816178
54681,486026107
934549,003881307
723603,230215105
1113481,584688105
1261694,88164L100
1169770,05990K106
1609951,63546L102
1084554,53224K104
843006,46520M204
1071899,09254C107
1582982,58464J105
350907,885175307
793547,964868
357097,315721209
225648,22282E102
1388126,723653101
901832,107655662
1023514,29518708
1516007,678049107
1091801,573083102
1608741,670699107
1102256,680194107
1046859,759663107
78814,724479100
916540,237266101
849213,11324285
1371446,30247C400
862716,67062E103
896159,21386205
1401680,21925Y103
1028357,091901108
202375,521078105
1378872,73936Q835
896494,000000000
38079,346091705
1490286,89148B101
882104,18140090
1031623,402307102
925683,409735206
1520167,742667504
1430523,94762T
1140022,190285115
913957,03216B208
1227025,64051T100
1175580,16006603
911160,749941100
1453420,278750104
704415,422245100
1364089,18383M654
814184,10329774
106532,962149100
897322,M51474118
1464963,872438106
40987,12982596
889971,532257805
1591517,10129731
928340,G23773107
1008586,86323X106
1507934,85571Q102
724910,317632
1332201,52186N106
1162461,232109108
906193,493143101
1176194,09249N101
1027552,05965X109
791907,535678106
60667,59104604
1322439,Y2187A127
1057877,451107106
1158463,24028107
65984,15392559
1578620,01374T102
1287808,431466101
885725,101137107
1317630,11890646
102741,920355104
1505497,090655101
1580808,002121101
105418,948849104
72573,624580106
1332551,76120W500
56873,38970033
1528393,98919T100
1209821,22765Y104
917470,877654
1271214,46071F103
1132979,33616C100
88000,810202101
315852,12348172
75398,95766T100
1417892,G7500C106
897077,011311107
1329377,33733A102
1276520,38901219
886043,95766M105
886158,075896100
351231,519359
1492298,78573L106
945983,946760105
1488775,184692
866374,Y2573F102
1032033,46642679
1287701,10786127
1047122,26709816
1334814,98954A107
1062292,499184109
1104657,576690101
1358071,20605P101
1590560,N90064101
1172724,76631535
110471,978097103
21076,10601754
701818,76108154
930236,758075402
887394,09254G108
851968,608190104
1562476,87724P106
1357326,10361324
1051741,24640059
1513965,02752P100
927653,14887788
1064728,17910895
91847,836144105
1137393,09248F109
1428205,30871345
1278021,57060D108
1524190,45174L108
1437071,10329463
1278895,09256A109
873860,675746309
1600422,868153107
1449488,12637A103
1111711,21005426
889900,703481101
1163348,H01531104
1459266,98979G105
896400,625453105
1302028,92342X101
1181026,09250G102
913165,30064E109
1075415,81721M109
700923,55405W104
895447,824889109
88948,817070501
1509986,64118U108
80420,739128106
928340,907143
1321834,00973E102
875045,13270498
793074,950755108
1365662,517799
1092699,964997
921051,872391107
1001902,461148108
1363438,33731K102
1049502,55306N104
896159,H0023R105
893538,78454L100
1547341,18469Q108
1131096,04685W103
1424847,26694788
822416,27569073
350832,872391107
2809,16580415
884713,22163N106
1301236,83600C103
915358,82661L101
18255,149205106
1411912,76926M102
216539,58441K100
771992,697900108
908993,46132E103
1281926,27828U106
1524471,13563730
12208,90572207
1362481,02082E205
1065087,012423109
1553467,Y7545W109
1141673,45825R207
1371446,560990
885245,118440106
924642,923449102
1507385,02917T401
312069,930004714
766701,10181529
1318482,20150106
1409565,746094200
1528930,53128T102
749251,366651107
937941,69323K100
1422862,69345P103
99197,893506105
858803,05348P401
1576336,001503101
276209,780563
913142,077454106
1019671,811699107
1578453,Y2188B108
96869,879080109
1589390,299222109
1272830,92886T201
790051,142339100
1050446,594972408
1467434,71674W303
37808,18792366
216085,419596101
910068,95766K109
42582,23134700
93314,928661107
1320375,092501105
712770,969028
701347,154760409
1470683,G2113X100
1379699,25400A100
81955,752185108
839533,25160C106
1557523,74255X104
1035983,199908104
723612,053774105
1069530,69562k100
1610682,903318103
1318484,965325
1074691,27826V106
885734,67063W102
42682,383082104
879682,69341D104
884121,87911K100
1318482,G11152108
4281,013817101
1610466,822634101
97216,563420108
36104,100039295
1280058,09227Q100
75362,693718108
1267902,95766R104
354869,16121660
943861,382410405
1084869,68243Q106
880285,29250R106
1334978,18451C109
1396502,41013P749
1178946,26144M103
1169031,09249A109
1591890,68244P107
814453,21173024
8868,054303102
1353283,848637104
1562051,64129H104
1035267,46120E602
1056087,579489105
1166126,18821212
1279704,15117F203
1077771,16921258
354908,302445101
1169988,09739C102
88205,784635104
1568292,465893105
1144354,42235N108
108385,749844
97134,880345103
833040,355145103
1069183,87651B104
1418135,14589912
946581,10222394
704562,12130885
809173,552737108
1104349,938568
